id,uri,curriculum,source,subject,type,text
outcome:75fc7dd1d1c23286,https://curriculum.praktikal.ee/o/75fc7dd1d1c23286,pohikool,okmv,Ühiskonnaõpetus,skill,oskab läbi näidete toomise selgitada soorollide ja soostereotüüpsete hoiakute mõju inimese valikutele ja võimalustele
outcome:be7a699aa07cc7de,https://curriculum.praktikal.ee/o/be7a699aa07cc7de,pohikool,okmv,Ühiskonnaõpetus,skill,märkab diskrimineerimist ja oskab analüüsida konkreetset juhtumit ning pakkuda välja lahendusi
outcome:adda31ab4f09a225,https://curriculum.praktikal.ee/o/adda31ab4f09a225,pohikool,okmv,Ühiskonnaõpetus,knowledge,"mõistab identiteedi määratlust, selgitab näidete varal, mis on sotsiaalne, kultuuriline- ja rahvuslik identiteet ning mitmikidentiteet"
outcome:4671da06e2120170,https://curriculum.praktikal.ee/o/4671da06e2120170,pohikool,okmv,Ühiskonnaõpetus,knowledge,Seostab demokraatiat inimõiguste kaitsega.
outcome:e2ce7b506988e6a3,https://curriculum.praktikal.ee/o/e2ce7b506988e6a3,pohikool,okmv,Ühiskonnaõpetus,skill,Hindab infoallikaid kriitiliselt ja kujundab oma arvamuse
outcome:b39ba688030440a6,https://curriculum.praktikal.ee/o/b39ba688030440a6,pohikool,okmv,Ühiskonnaõpetus,knowledge,mõistab koostöövõimaluste otsimise vajalikkust erimeelsuste puhul
outcome:3b37bacff654e12e,https://curriculum.praktikal.ee/o/3b37bacff654e12e,pohikool,okmv,Ühiskonnaõpetus,knowledge,nimetab põhiseaduse abil kohaliku omavalitsuse peamisi ülesandeid
outcome:229e20fa83a2e8ca,https://curriculum.praktikal.ee/o/229e20fa83a2e8ca,pohikool,okmv,Ühiskonnaõpetus,knowledge,"teab võimalusi, kuidas nii kodanikud kui mittekodanikud saavad mõjutada ühiskonna toimimist"
outcome:d9b6aeeee62661c6,https://curriculum.praktikal.ee/o/d9b6aeeee62661c6,pohikool,okmv,Ühiskonnaõpetus,skill,analüüsib enda võimalusi kogukonna elu ning kohaliku omavalitsuse poliitika kujundamisel
outcome:ae7553b75fb244da,https://curriculum.praktikal.ee/o/ae7553b75fb244da,pohikool,okmv,Ühiskonnaõpetus,attitude,järgib autoriõiguse ja intellektuaalse omandi kaitse põhimõtteid.
outcome:38e12c01fbc7e293,https://curriculum.praktikal.ee/o/38e12c01fbc7e293,pohikool,okmv,Tehnoloogia,knowledge,on omandanud eakohaseid baasteadmisi erinevate õppes kasutatavate materjalide omadustest ja kasutamise võimalustest
outcome:0a7a98c120e8bd77,https://curriculum.praktikal.ee/o/0a7a98c120e8bd77,pohikool,okmv,Tehnoloogia,skill,"valib oma ideede teostamiseks sobivaid materjale, töövahendeid ja töötlemisviise ning on teadlik oma valikute mõjust majandus-, sotsiaal- ja looduskeskkonnale"
outcome:f5892d31c24fe185,https://curriculum.praktikal.ee/o/f5892d31c24fe185,pohikool,okmv,Tehnoloogia,attitude,kasutab materjale ja töövahendeid säästlikult ning järgib tegevuses kestliku arengu ja rohepöörde põhimõtteid
outcome:1f6a8c8b6a7b14c1,https://curriculum.praktikal.ee/o/1f6a8c8b6a7b14c1,pohikool,okmv,Tehnoloogia,skill,"kasutab traditsioonilisi ning nüüdisaegseid materjale, tööriistu ja digivahendeid turvaliselt ning otstarbekalt"
outcome:d7f034e3ee2d7130,https://curriculum.praktikal.ee/o/d7f034e3ee2d7130,pohikool,okmv,Tehnoloogia,skill,kasutab teistes õppeainetes omandatud teadmisi praktikas
outcome:c8ff6dbb36ce299a,https://curriculum.praktikal.ee/o/c8ff6dbb36ce299a,pohikool,okmv,Tehnoloogia,skill,"kavandab, planeerib, teostab ja mõtestab tööprotsessi põhimõttel ideest teostuseni, arvestades seejuures funktsionaalsust, esteetilisust ja kulutõhusust"
outcome:5cb290803e5398ce,https://curriculum.praktikal.ee/o/5cb290803e5398ce,pohikool,okmv,Tehnoloogia,attitude,väärtustab Eesti ja teiste rahvaste esemelise ja toidukultuuriga seotud traditsioone
outcome:3e488baabc6fb2b7,https://curriculum.praktikal.ee/o/3e488baabc6fb2b7,pohikool,okmv,Tehnoloogia,attitude,väärtustab loovat isetegemist ning sellega seonduvat vaimset heaolu ja tervislikku eluviisi
outcome:2a3c63348d86adcf,https://curriculum.praktikal.ee/o/2a3c63348d86adcf,pohikool,okmv,Tehnoloogia,competence,on omandanud valmisoleku kasutada õpitud praktilisi oskusi igapäevaelus
outcome:4acc1471da63f410,https://curriculum.praktikal.ee/o/4acc1471da63f410,pohikool,okmv,Tehnoloogia,skill,"kirjeldab suuliselt ja kirjalikult tehtud valikuid ning tööprotsessi, sh kasutades digivahendeid"
outcome:b652b4b88303f75f,https://curriculum.praktikal.ee/o/b652b4b88303f75f,pohikool,okmv,Tehnoloogia,skill,analüüsib nii enda kui ka teiste tööprotsessi ja -lõpptulemust
outcome:4618129afb02ee36,https://curriculum.praktikal.ee/o/4618129afb02ee36,pohikool,okmv,Tehnoloogia,attitude,on omandanud hoiaku olla ettevõtlik ning otsib loovaid ja uuenduslikke lahendusi ettetulevatele probleemidele iseseisvalt või rühmas
outcome:eedc1db1a9d04d9f,https://curriculum.praktikal.ee/o/eedc1db1a9d04d9f,pohikool,okmv,Tehnoloogia,attitude,"arvestab autoriõigust erinevate teabevahendite, õppematerjalide ja infoallikate kasutamisel"
outcome:5060181368239b26,https://curriculum.praktikal.ee/o/5060181368239b26,pohikool,okmv,Tehnoloogia,knowledge,Nimetab looduslikku päritolu materjale ja teab nende põhiomadusi ja kasutusalasid;
outcome:51184178274aff37,https://curriculum.praktikal.ee/o/51184178274aff37,pohikool,okmv,Tehnoloogia,skill,kasutab õigesti ja ohutult tööks sobilikke etteantud töövahendeid ja mõistab ohutuse vajalikkust töötamisel;
outcome:dde0d078b9759fd8,https://curriculum.praktikal.ee/o/dde0d078b9759fd8,pohikool,okmv,Tehnoloogia,skill,"õpetaja abiga kujundab, modelleerib ja meisterdab lihtsamaid esemeid;"
outcome:8443972aa3db626b,https://curriculum.praktikal.ee/o/8443972aa3db626b,pohikool,okmv,Tehnoloogia,skill,järgides õpetaja juhiseid kasutab materjale säästlikult;
outcome:45e4de28bfc26567,https://curriculum.praktikal.ee/o/45e4de28bfc26567,pohikool,okmv,Tehnoloogia,knowledge,märkab õpetaja abiga õppega seonduvat igapäevaelust;
outcome:0aa8c84ce7d71aea,https://curriculum.praktikal.ee/o/0aa8c84ce7d71aea,pohikool,okmv,Tehnoloogia,skill,jälgib õpetaja selgitusi ja töötab selle järgi;
outcome:692cd01e42423864,https://curriculum.praktikal.ee/o/692cd01e42423864,pohikool,okmv,Tehnoloogia,skill,töötab õpetaja juhendamisel jäljendades esitatud töövõtteid;
outcome:c30c02184c10e739,https://curriculum.praktikal.ee/o/c30c02184c10e739,pohikool,okmv,Tehnoloogia,knowledge,saab aru koostöö ja abistamise vajalikkusest;
outcome:770d6c5c03cb9a57,https://curriculum.praktikal.ee/o/770d6c5c03cb9a57,pohikool,okmv,Tehnoloogia,knowledge,märkab õpetaja abiga rahvuslikke elemente;
outcome:63179f9fd7e7be01,https://curriculum.praktikal.ee/o/63179f9fd7e7be01,pohikool,okmv,Tehnoloogia,knowledge,tutvub tervisliku toiduvalikuga;
outcome:4fdb849019110e54,https://curriculum.praktikal.ee/o/4fdb849019110e54,pohikool,okmv,Tehnoloogia,skill,hoiab oma töökoha ja töövahendid õpetaja juhendamisel korras;
outcome:fb0969aa5242a1e5,https://curriculum.praktikal.ee/o/fb0969aa5242a1e5,pohikool,okmv,Tehnoloogia,knowledge,nimetab isikliku hügieeniga seotud tegevusi;
outcome:1e7676b6ee0728d4,https://curriculum.praktikal.ee/o/1e7676b6ee0728d4,pohikool,okmv,Tehnoloogia,skill,õpetaja abiga viib oma töö lõpule;
outcome:391eb980e8670155,https://curriculum.praktikal.ee/o/391eb980e8670155,pohikool,okmv,Tehnoloogia,knowledge,märkab ning nimetab positiivset oma töös.
outcome:2f8e265f17b46320,https://curriculum.praktikal.ee/o/2f8e265f17b46320,pohikool,okmv,Tehnoloogia,knowledge,Nimetab ümbritsevas keskkonnas esinevaid tehismaterjale ja teab nende põhiomadusi ja kasutusalasid;
outcome:4f9a469db3fdba43,https://curriculum.praktikal.ee/o/4f9a469db3fdba43,pohikool,okmv,Tehnoloogia,skill,"Valib õpetaja suunamisel õigeid töövahendeid, teab nende otstarvet ja mõistab ohutuse vajalikkust töötamisel;"
outcome:5ecefe7b44c0ac6c,https://curriculum.praktikal.ee/o/5ecefe7b44c0ac6c,pohikool,okmv,Tehnoloogia,skill,"õpetaja abiga koostab kavandi ning kujundab, modelleerib ja meisterdab lihtsamaid esemeid;"
outcome:b383fc7a3e30786f,https://curriculum.praktikal.ee/o/b383fc7a3e30786f,pohikool,okmv,Tehnoloogia,skill,kasutab materjale säästlikult ja arutleb selle vajalikkuse üle;
outcome:4a3ffe01716177ba,https://curriculum.praktikal.ee/o/4a3ffe01716177ba,pohikool,okmv,Tehnoloogia,skill,toob õpetaja abiga õppega seonduva kohta näiteid teistest õppeainetest või igapäevaelust;
outcome:8df36e48a85ca945,https://curriculum.praktikal.ee/o/8df36e48a85ca945,pohikool,okmv,Tehnoloogia,skill,kirjeldab suulist või kirjalikku juhist;
outcome:6d42d57dfebf07a4,https://curriculum.praktikal.ee/o/6d42d57dfebf07a4,pohikool,okmv,Tehnoloogia,skill,töötab enamasti iseseisvalt õpetaja juhendamisel;
outcome:9cfdbc96774200ad,https://curriculum.praktikal.ee/o/9cfdbc96774200ad,pohikool,okmv,Tehnoloogia,attitude,arvestab ja aitab ühiselt töötades kaaslasi;
outcome:868819215da26536,https://curriculum.praktikal.ee/o/868819215da26536,pohikool,okmv,Tehnoloogia,skill,"kasutab õpetaja abiga rahvuslikke elemente oma töös,"
outcome:5d82b34c8ee1f042,https://curriculum.praktikal.ee/o/5d82b34c8ee1f042,pohikool,okmv,Tehnoloogia,skill,arutleb tervisliku toiduvaliku üle;
outcome:24cc33f07637f989,https://curriculum.praktikal.ee/o/24cc33f07637f989,pohikool,okmv,Tehnoloogia,skill,mõistab töökoha ja -vahendite korrashoiu olulisust ning hoiab oma töökoha ja töövahendid õpetaja juhendamisel korras;
outcome:24133d531ca594dc,https://curriculum.praktikal.ee/o/24133d531ca594dc,pohikool,okmv,Tehnoloogia,knowledge,selgitab isikliku hügieeni ja tervise vahelisi seoseid;
outcome:8785b700e770e4b7,https://curriculum.praktikal.ee/o/8785b700e770e4b7,pohikool,okmv,Tehnoloogia,skill,võrdleb kavandatut valmis tööga;
outcome:a86da1a34a5aef37,https://curriculum.praktikal.ee/o/a86da1a34a5aef37,pohikool,okmv,Tehnoloogia,knowledge,märkab ning nimetab positiivset oma ja teiste töödes.
outcome:a2a8cabca4f67e67,https://curriculum.praktikal.ee/o/a2a8cabca4f67e67,pohikool,okmv,Tehnoloogia,knowledge,eristab looduslikke ja tehismaterjale ning võrdleb materjalide üldisi omadusi;
outcome:0a432793d7ddfcb5,https://curriculum.praktikal.ee/o/0a432793d7ddfcb5,pohikool,okmv,Tehnoloogia,skill,kasutab õigesti ja ohutult tööks sobilikke töövahendeid;
outcome:7074ff1de2e72203,https://curriculum.praktikal.ee/o/7074ff1de2e72203,pohikool,okmv,Tehnoloogia,skill,"kujundab, modelleerib ja meisterdab lihtsamaid esemeid;"
outcome:10785f4915f24209,https://curriculum.praktikal.ee/o/10785f4915f24209,pohikool,okmv,Tehnoloogia,skill,kasutab materjale säästlikult;
outcome:d70be5c584c4efe9,https://curriculum.praktikal.ee/o/d70be5c584c4efe9,pohikool,okmv,Tehnoloogia,skill,toob õppega seonduva kohta näiteid teistest ainetest või igapäevaelust;
outcome:210e85b37f97bbee,https://curriculum.praktikal.ee/o/210e85b37f97bbee,pohikool,okmv,Tehnoloogia,knowledge,saab aru suulistest või kirjalikest juhistest;
outcome:5997869367e1d936,https://curriculum.praktikal.ee/o/5997869367e1d936,pohikool,okmv,Tehnoloogia,skill,töötab iseseisvalt õpetaja juhendamisel;
outcome:38362e346be85f44,https://curriculum.praktikal.ee/o/38362e346be85f44,pohikool,okmv,Tehnoloogia,attitude,arvestab ühiselt töötades kaaslasi;
outcome:951c726814613302,https://curriculum.praktikal.ee/o/951c726814613302,pohikool,okmv,Tehnoloogia,skill,märkab esemetel rahvuslikke elemente ja kasutab neid oma töös;
outcome:ad1c0957e19e61dd,https://curriculum.praktikal.ee/o/ad1c0957e19e61dd,pohikool,okmv,Tehnoloogia,skill,toob näiteid tervisliku toiduvaliku kohta;
outcome:1f0c566d2bd62ca3,https://curriculum.praktikal.ee/o/1f0c566d2bd62ca3,pohikool,okmv,Tehnoloogia,skill,hoiab oma töökoha ja töövahendid korras;
outcome:37a662aa23fd7571,https://curriculum.praktikal.ee/o/37a662aa23fd7571,pohikool,okmv,Tehnoloogia,skill,toob näiteid isikliku hügieeni vajalikkuse kohta;
outcome:f87d74074532a471,https://curriculum.praktikal.ee/o/f87d74074532a471,pohikool,okmv,Tehnoloogia,skill,viib alustatud töö lõpule ja räägib oma tööst ning tulemusest;
outcome:8f75ec224ab1c809,https://curriculum.praktikal.ee/o/8f75ec224ab1c809,pohikool,riigiteataja,Tehnoloogia,attitude,tunneb rõõmu käelisest tegevusest ja õppes osalemisest.
outcome:49bb66cd626357dd,https://curriculum.praktikal.ee/o/49bb66cd626357dd,pohikool,okmv,Tehnoloogia,knowledge,nimetab töös kasutatavaid etteantud materjale ja nende omadusi;
outcome:15d4b55f47d639fc,https://curriculum.praktikal.ee/o/15d4b55f47d639fc,pohikool,okmv,Tehnoloogia,skill,"teab ja kasutab sihipäraselt tööks etteantud töövahendeid, töötlusviise ja materjale;"
outcome:1cdcaf5afb3e2f73,https://curriculum.praktikal.ee/o/1cdcaf5afb3e2f73,pohikool,okmv,Tehnoloogia,skill,leiab vajalikku infot õpetaja abiga etteantud teabeallikatest ja pakenditelt;
outcome:031027cb58b39fc0,https://curriculum.praktikal.ee/o/031027cb58b39fc0,pohikool,okmv,Tehnoloogia,skill,kasutab õpetaja abiga ohutult õigeid töövõtteid ning tehnikaid materjalide töötlemisel;
outcome:bf9476b296741699,https://curriculum.praktikal.ee/o/bf9476b296741699,pohikool,okmv,Tehnoloogia,attitude,Järgib õpetaja juhendamisel oma ja rühma tööprotsessi;
outcome:f2b81e264323f8e1,https://curriculum.praktikal.ee/o/f2b81e264323f8e1,pohikool,okmv,Tehnoloogia,knowledge,kirjeldab omandatud töövõtete baasil jõukohaste esemete loomist üksi ja/või rühmas;
outcome:5b2211348bd33b34,https://curriculum.praktikal.ee/o/5b2211348bd33b34,pohikool,okmv,Tehnoloogia,skill,töötab ja viib kavandatu lõpule;
outcome:f7aed5844f76f03a,https://curriculum.praktikal.ee/o/f7aed5844f76f03a,pohikool,okmv,Tehnoloogia,skill,kasutab etteantud materjale säästlikult;
outcome:31a9a71128384b67,https://curriculum.praktikal.ee/o/31a9a71128384b67,pohikool,okmv,Tehnoloogia,knowledge,"tunneb ära õpetaja abiga teistes õppeainetes õpitut ja loob seoseid õpitavaga, sh erinevate eluvaldkondadega;"
outcome:5750b149412d9971,https://curriculum.praktikal.ee/o/5750b149412d9971,pohikool,okmv,Tehnoloogia,skill,tunneb ära ja kasutab õpetaja suunamisel  kodukohaga seotud rahvuslikke kujunduselemente;
outcome:140cd0be49487a8d,https://curriculum.praktikal.ee/o/140cd0be49487a8d,pohikool,okmv,Tehnoloogia,knowledge,saab aru erinevatest ülesannetest rühmas;
outcome:0be914f31b128102,https://curriculum.praktikal.ee/o/0be914f31b128102,pohikool,okmv,Tehnoloogia,skill,kirjeldab oma ja/või rühma tegevusi ja esitleb töö lõpptulemust suuliselt
outcome:b59fa05a4b20f282,https://curriculum.praktikal.ee/o/b59fa05a4b20f282,pohikool,okmv,Tehnoloogia,attitude,"järgib töötades hügieeni-, korra- ja puhtuse nõudeid, korrastab oma töökoha ning töövahendid"
outcome:d28fdc2b61bb46ab,https://curriculum.praktikal.ee/o/d28fdc2b61bb46ab,pohikool,okmv,Tehnoloogia,knowledge,mõistab materjalide õige hoiustamise vajalikkust.
outcome:0b523f5a626a62bd,https://curriculum.praktikal.ee/o/0b523f5a626a62bd,pohikool,okmv,Tehnoloogia,knowledge,"tunneb erinevaid töös kasutatavaid materjale, sh toiduaineid ja nende omadusi;"
outcome:0030fc72e7d245f4,https://curriculum.praktikal.ee/o/0030fc72e7d245f4,pohikool,okmv,Tehnoloogia,skill,"tunneb, valib ja kasutab eesmärgipäraselt töövahendeid, töötlusviise ning materjale;"
outcome:2a82e4a32cbb372e,https://curriculum.praktikal.ee/o/2a82e4a32cbb372e,pohikool,okmv,Tehnoloogia,skill,"leiab vajalikku infot etteantud teabeallikatest ja pakenditelt ning saab aru, mis on autorikaitse;"
outcome:de57cc50fe80b527,https://curriculum.praktikal.ee/o/de57cc50fe80b527,pohikool,okmv,Tehnoloogia,skill,mõistab ja kasutab iseseisvalt ohutult õigeid töövõtteid ning tehnikaid materjalide sh toiduainete töötlemisel
outcome:7a041c63d856224f,https://curriculum.praktikal.ee/o/7a041c63d856224f,pohikool,okmv,Tehnoloogia,knowledge,saab aru etteantud tööprotsessi kirjelduse järgimise olulisusest oma ja/või rühma töös;
outcome:e31dd4f3d41fce05,https://curriculum.praktikal.ee/o/e31dd4f3d41fce05,pohikool,okmv,Tehnoloogia,skill,visualiseerib ja kirjeldab  omandatud töövõtete baasil jõukohaste esemete loomist üksi ja/või rühmas;
outcome:2a5ddb18fd465211,https://curriculum.praktikal.ee/o/2a5ddb18fd465211,pohikool,okmv,Tehnoloogia,skill,töötab sihikindlalt ja vajadusel kasutab õpetaja abi  kavandatu lõpuleviimiseks;
outcome:174d1c793b1e0f3b,https://curriculum.praktikal.ee/o/174d1c793b1e0f3b,pohikool,okmv,Tehnoloogia,skill,"teab, kuidas kasutada materjale ja toiduaineid säästlikult ning leiab võimalusi materjalide taaskasutuseks;"
outcome:69f8dea91fc51894,https://curriculum.praktikal.ee/o/69f8dea91fc51894,pohikool,okmv,Tehnoloogia,skill,rakendab õpetaja juhendamisel teistes õppeainetes õpitut;
outcome:affe1c62c9a580f5,https://curriculum.praktikal.ee/o/affe1c62c9a580f5,pohikool,okmv,Tehnoloogia,skill,teab ja kasutab õpetaja juhendamisel tööd kavandades rahvuslikke kujunduselemente  sobivas kontekstis;
outcome:125be699bbde58ef,https://curriculum.praktikal.ee/o/125be699bbde58ef,pohikool,okmv,Tehnoloogia,knowledge,kirjeldab tervisliku toitumise põhitõdesid toidu valmistamisel;
outcome:c7e3cb2d634aa318,https://curriculum.praktikal.ee/o/c7e3cb2d634aa318,pohikool,okmv,Tehnoloogia,knowledge,saab aru rühmas töötamise olulisusest ühise eesmärgi saavutamisel;
outcome:3ce6f5c5df47ae5d,https://curriculum.praktikal.ee/o/3ce6f5c5df47ae5d,pohikool,okmv,Tehnoloogia,skill,"esitleb oma ja/või rühma töö lõpptulemust, analüüsib ja põhjendab tööprotsessi valikuid kas suuliselt või kirjalikult"
outcome:0ef4501f18d167f0,https://curriculum.praktikal.ee/o/0ef4501f18d167f0,pohikool,okmv,Tehnoloogia,knowledge,nimetab materjalide hoiustamis- ja säilitamise nõudeid.
outcome:680735d36a85090d,https://curriculum.praktikal.ee/o/680735d36a85090d,pohikool,okmv,Tehnoloogia,knowledge,"tunneb erinevaid tööks sobilikke materjale, sh toiduaineid ja nende omadusi;"
outcome:9a1dbdb6d454984d,https://curriculum.praktikal.ee/o/9a1dbdb6d454984d,pohikool,okmv,Tehnoloogia,skill,"valib ja kasutab eesmärgipäraselt töövahendeid, töötlusviise ning materjale;"
outcome:c560b57fa2931c91,https://curriculum.praktikal.ee/o/c560b57fa2931c91,pohikool,okmv,Tehnoloogia,skill,"leiab vajalikku infot teabeallikatest ja pakenditelt ning väärtustab intellektuaalset omandit, lähtudes autoriõigusest;"
outcome:45c98826e806e8c5,https://curriculum.praktikal.ee/o/45c98826e806e8c5,pohikool,okmv,Tehnoloogia,skill,"kasutab ohutult õigeid töövõtteid ning tehnikaid materjalide, sh toiduainete töötlemisel;"
outcome:34b1a8bff8351b5d,https://curriculum.praktikal.ee/o/34b1a8bff8351b5d,pohikool,okmv,Tehnoloogia,skill,planeerib õpetaja juhendamisel oma ja/või rühma terviklikku tööprotsessi;
outcome:3c5ed7e08c609f32,https://curriculum.praktikal.ee/o/3c5ed7e08c609f32,pohikool,okmv,Tehnoloogia,skill,"kavandab  omandatud  töövõtete  baasil  jõukohaseid  esemeid  üksi  ja/või  rühmas,  oskab kasutada videojuhendit;"
outcome:e3ef82d137d08b2f,https://curriculum.praktikal.ee/o/e3ef82d137d08b2f,pohikool,okmv,Tehnoloogia,skill,töötab sihikindlalt ja viib kavandatu lõpule;
outcome:20f1e4ecd564ae33,https://curriculum.praktikal.ee/o/20f1e4ecd564ae33,pohikool,okmv,Tehnoloogia,skill,kasutab materjale ja toiduaineid säästlikult ning leiab võimalusi materjalide taaskasutuseks;
outcome:7f05c83ee692f1e3,https://curriculum.praktikal.ee/o/7f05c83ee692f1e3,pohikool,okmv,Tehnoloogia,skill,rakendab teistes ainetes õpitut ja loob seoseid erinevate eluvaldkondadega;
outcome:d4fb50bc5b7086ee,https://curriculum.praktikal.ee/o/d4fb50bc5b7086ee,pohikool,okmv,Tehnoloogia,skill,teab ja kasutab kavandades rahvuslikke kujunduselemente ning tunneb Eesti rahvuslikku käsitööd ja rahvustoite;
outcome:80168a428a6e9355,https://curriculum.praktikal.ee/o/80168a428a6e9355,pohikool,okmv,Tehnoloogia,skill,rakendab tervisliku toitumise põhitõdesid toidu valmistamisel;
outcome:00877752eeb6bae7,https://curriculum.praktikal.ee/o/00877752eeb6bae7,pohikool,okmv,Tehnoloogia,knowledge,mõistab rühmas töötamise või töö jaotamise olulisust ühise eesmärgi saavutamisel;
outcome:5d5baeb5d7a7bf23,https://curriculum.praktikal.ee/o/5d5baeb5d7a7bf23,pohikool,okmv,Tehnoloogia,skill,"esitleb oma ja/või rühma töö lõpptulemust, analüüsib ja põhjendab tööprotsessi valikuid kas suuliselt või kirjalikult, kasutades sealhulgas digivahendeid;"
